,loss,accuracy,val_loss,val_accuracy
0,2.1081125736236572,0.29977795481681824,3.3760173320770264,0.32819491624832153
1,0.953982412815094,0.6812731027603149,2.523030996322632,0.4908005893230438
2,0.3682940602302551,0.890747606754303,1.8955646753311157,0.5589259266853333
3,0.1894966959953308,0.9480385184288025,2.2359116077423096,0.5887618064880371
4,0.12648265063762665,0.9644707441329956,1.8301430940628052,0.612133264541626
5,0.10015542060136795,0.9739452004432678,3.0851340293884277,0.5450024604797363
6,0.07782765477895737,0.9782383441925049,2.4890568256378174,0.6086524128913879
7,0.07026362419128418,0.9789785146713257,2.2731335163116455,0.6340129375457764
8,0.05583908408880234,0.9851961731910706,3.1074538230895996,0.6305320858955383
9,0.06653325259685516,0.9826794862747192,2.7739336490631104,0.5718547701835632
10,0.061331555247306824,0.9866765141487122,2.5408782958984375,0.6389855742454529
11,0.05384421721100807,0.9862323999404907,1.8893715143203735,0.673794150352478
12,0.049185771495103836,0.9871206283569336,1.7989439964294434,0.6598706841468811
13,0.03821509703993797,0.9903774857521057,1.886950969696045,0.618597686290741
14,0.04174411669373512,0.9880088567733765,2.4147603511810303,0.6534062623977661
15,0.030903007835149765,0.9909696578979492,2.6179819107055664,0.5962207913398743
16,0.035119835287332535,0.9899333715438843,3.203171730041504,0.5653903484344482
17,0.04889708012342453,0.9884529709815979,2.1827051639556885,0.652908980846405
18,0.04144573211669922,0.988749086856842,1.7350167036056519,0.6817503571510315
19,0.034987155348062515,0.9909696578979492,2.082364320755005,0.64644455909729
20,0.03711878880858421,0.9906736016273499,3.596876621246338,0.5599204301834106
21,0.05448035150766373,0.987564742565155,2.2046799659729004,0.6742913722991943
22,0.034795258194208145,0.9906736016273499,2.4521238803863525,0.6747886538505554
23,0.033877719193696976,0.9912657141685486,2.3743507862091064,0.6568871140480042
24,0.0418078787624836,0.9883049726486206,1.5783538818359375,0.6628543138504028
25,0.03548666462302208,0.9912657141685486,1.4260092973709106,0.6817503571510315
26,0.02651277557015419,0.9921539425849915,1.8234786987304688,0.639980137348175
27,0.027511077001690865,0.9921539425849915,2.637446880340576,0.6061660647392273
28,0.023187998682260513,0.9930421710014343,2.1857123374938965,0.605668842792511
29,0.02235514670610428,0.9939303994178772,2.1361567974090576,0.6126305460929871
30,0.03329168260097504,0.9914137721061707,1.2246633768081665,0.7424166798591614
31,0.039401132613420486,0.9890451431274414,0.8972920179367065,0.7573346495628357
32,0.027471033856272697,0.992746114730835,1.3978279829025269,0.6941819787025452
33,0.028076019138097763,0.9936343431472778,2.3375260829925537,0.6389855742454529
34,0.013578709214925766,0.995854914188385,1.5569713115692139,0.6991546750068665
35,0.0235032569617033,0.9945225715637207,2.432762861251831,0.6678269505500793
36,0.03584787994623184,0.9900814294815063,1.682905912399292,0.6907011270523071
37,0.029798369854688644,0.9915618300437927,2.2511658668518066,0.609149694442749
38,0.03541017696261406,0.9900814294815063,2.2058165073394775,0.6210840344429016
39,0.023434888571500778,0.9930421710014343,1.9997233152389526,0.6558926105499268
40,0.024578744545578957,0.9936343431472778,1.4123969078063965,0.7220288515090942
41,0.02156638167798519,0.9934862852096558,1.5462143421173096,0.7190452218055725
42,0.022346701472997665,0.9948186278343201,1.3772292137145996,0.7180507183074951
43,0.03028048574924469,0.9915618300437927,1.236197590827942,0.7250124216079712
44,0.02869945392012596,0.9933382868766785,1.340983510017395,0.7324714064598083
45,0.02559453248977661,0.9946706295013428,1.5006312131881714,0.7145698666572571
46,0.02215723879635334,0.9951147437095642,1.7597393989562988,0.6757832169532776
47,0.024181721732020378,0.9946706295013428,1.1833120584487915,0.7374440431594849
48,0.015312699601054192,0.9962990283966064,1.4566887617111206,0.7061163783073425
49,0.027360456064343452,0.9945225715637207,1.443589687347412,0.6931874752044678
