epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.3279785995023796,2.337530302088513,7.110890219663282,44.25658930764751
1,2.1332777788840143,2.336617354549975,7.160616722941576,44.753854416307085
2,1.7900939023638347,2.3353916739184486,7.110890241477811,45.15166657342062
3,1.6198801556265499,2.333463800658876,7.260069729498166,46.04674347972823
4,1.4987705956740551,2.3308016844853308,7.458975677167759,46.99154690543791
5,1.4772140785872219,2.327814209348583,7.757334718652058,47.98607696009655
6,1.4356703101152397,2.324315872078568,7.85678770339412,49.12978655731186
7,1.4399853291281735,2.320000738127797,8.354052812527923,50.32322309409606
8,1.4309677043593074,2.3149707856787667,8.602685296197604,51.81501802883594
9,1.3986909967589092,2.308759828754351,9.348582856753524,53.95325762617357
10,1.4452508727470077,2.3016232984211835,10.193933510649922,56.2904038474312
11,1.4186257691268462,2.2947421991546495,11.287916615968436,58.627549359716625
12,1.4382474688162286,2.287082180818001,12.729985284070244,61.51168664802312
13,1.3754273972597466,2.2796902194182,14.967678066274528,62.90402854348462
14,1.4154744069260288,2.272042826951765,17.354550282437074,64.74390901207983
15,1.3891099827835358,2.2638146444554947,21.084038201402752,66.23570432857397
16,1.394743544868676,2.255420383204873,24.365987483213814,66.68324301078034
17,1.3970479397888642,2.2459412683366486,26.951765615272617,67.47886680145871
18,1.376170024814376,2.2360153919070114,29.835903121724407,68.37394400226246
19,1.3663088176623885,2.226804333975634,31.277971629536847,69.02038825038414
20,1.3307647191616425,2.216712378791646,31.924416150340154,69.31874740094109
21,1.353103097303804,2.2065150461524117,32.52113416786516,69.8160125427967
22,1.3651606767292481,2.1957942255096965,33.01839906976094,70.21382443813587
23,1.3942522043923298,2.1850224157757334,33.96320288291563,70.66136298945506
24,1.3417546558811004,2.1736853555445053,35.206365530316596,71.8050724557832
25,1.3543417486081641,2.1616941781141223,36.69816050868554,72.8493290246274
26,1.3720122245420892,2.1495689722153157,37.44405806876723,73.99303856730639
27,1.3299202204468739,2.136687670934858,38.438588145240395,74.39085071351266
28,1.3245155179356953,2.1234518740676283,39.23421208862047,75.03729528885229
29,1.3464256165975548,2.109213777349577,40.27846899558987,76.18100482062403
30,1.306427205901548,2.0940437942876677,41.02436641387712,77.47389397130328
31,1.3248379848089562,2.077865198439831,41.81999056449522,78.91596243548666
32,1.355658798691738,2.0609717840937343,42.5658881900205,80.05967183637121
33,1.324974470827953,2.0432261235082048,42.96369999810157,80.90502271932017
34,1.3283430661063595,2.0249696007894085,43.46096510723537,81.40228807932105
35,1.2918080385909023,2.0064673592118347,44.00795671964747,82.2476386568666
36,1.2886999314089855,1.9874129786176031,44.554948299337774,82.99353570430685
37,1.3116586930062397,1.9679565126181005,44.70412772191454,83.54052767665868
38,1.3378791622368686,1.9484393453194928,45.30084580488314,84.23669854803859
39,1.3447978697627423,1.9286701462270015,45.49975181799632,84.58478394009947
40,1.3422451841543956,1.9091821155519642,45.64893143690385,85.38040805799578
41,1.300616282655532,1.8895119809796121,46.394828746118456,86.42466458321091
42,1.2996111677353641,1.8701167018896072,46.79264084869567,87.12083571636516
