epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.3144775728384652,2.300584006154008,11.235009539536168,52.91394939538983
1,2.3148317423959575,2.3055188006259204,10.62486851373372,52.998106474126985
2,2.313913413633903,2.3150851271565327,10.498632454706598,49.44245751611865
3,2.3120180579523244,2.3152544281243426,9.593940707575314,49.58973289985745
4,2.3044509136428437,2.244088848490427,17.77824573187785,65.55859518382215
5,2.2761407302071652,2.1498301237376394,18.809173598029652,68.16747435363699
6,2.251984398191174,2.1269268258205343,22.385861955590933,74.20576646918376
7,2.2336410203327737,2.1318961379654953,20.7868718007427,61.45592319922725
8,2.1964563137541213,1.747942911056175,35.97727816104387,84.22049364330341
9,2.146341194398701,1.6101510312565748,44.35093731542098,89.35409328798582
10,2.1096963171536722,1.6538992026417525,46.349674759777926,85.81948375561451
11,2.0834449445828795,1.5273613170300337,52.2827697001882,86.61897828808188
12,2.023386877030134,1.2794132694153693,60.31979936382631,92.1944045884068
13,1.9995205644518137,1.3450933127761413,60.80370390603298,94.27729943755199
14,1.9426727012420695,1.1382948516068798,67.85188428632792,93.47780495966055
15,1.9034428466111422,1.1193761875723227,66.73679863977704,93.30948991091307
16,1.8937019087995093,1.1778636108115927,67.22070357324499,93.81443418795351
17,1.8556339101245005,0.9719238794905849,77.69829711015164,96.92825657840329
18,1.854420485906303,1.0120830347280665,70.3134874176934,94.55081073545091
19,1.8155198926106095,1.0048157290461288,72.62781499537222,96.14980080522488
20,1.7894566220541794,0.8451120098490427,77.92972984931957,98.27477461519729
21,1.7394645021607478,0.7930606943969598,81.31706435710989,98.3378926170216
22,1.7678444891547163,0.8679304518199032,81.02251344195622,97.05449265267958
23,1.7664081311474245,0.8603874156782558,77.63517904813331,97.62255511373162
24,1.7393555262436469,0.8356295119529771,79.69703448548609,97.37008288492034
25,1.7260229101714988,0.7665738250841574,81.77992973351715,98.00126320012063
26,1.7200806587934494,0.7259908010401326,82.83189722675537,98.63244324404641
27,1.682961833352844,0.7341310134717547,83.96802139924296,99.22154466824459
28,1.6841555833816528,0.6570924983234273,86.15611337075453,98.71660065365018
29,1.71927926192681,0.7801522147196508,79.4235233424865,98.27477461519729
30,1.6768470982400079,0.6683916428604303,86.30338884077146,97.43320076635655
31,1.6755217897395294,0.8430247179413002,74.836946521938,98.82179732335734
32,1.6708349793528516,0.7523917870949927,81.44330033908862,99.24258400218602
33,1.6376906641138096,0.7749030628681886,83.67347071041891,97.95918438295652
34,1.6273091356270015,0.6671822401641069,82.39007077577263,99.30570200401031
35,1.6327775136257212,0.7049759074860614,83.84178526557523,98.2958138753007
36,1.6516451227168243,0.7188791330804228,84.38880834934612,97.87502697174759
37,1.6329416461909811,0.6997851069390385,86.11403461378448,99.24258397650323
38,1.643966634447376,0.7174838383323691,87.46055281671403,98.77971848211563
39,1.6449861171034474,0.7183524303729224,84.07321826157107,98.2537351335798
40,1.6219171209571261,0.7812056201346518,81.52745777036225,98.54828580875987
41,1.6058650909302135,0.6834320511387545,85.01998885235183,98.75867917385699
42,1.594066471947978,0.6207090217691458,87.5867888035083,98.9480332981128
43,1.604119766658793,0.6575805741110877,85.33557897223038,98.82179714678816
44,1.5819614528057475,0.7200645480486009,82.22175599348412,98.14853831298623
45,1.6026899584879477,0.6941857445297707,83.82074548057975,98.9690726352646
46,1.5725291431881487,0.6395201776345203,84.83063428346267,99.01115132883025
47,1.5956785990856588,0.6575753348214286,87.48159180474036,97.20176791643158
48,1.5939388029898207,0.7312568008034399,84.95687083848873,98.67452183809125
49,1.5554283171271284,0.7176987519395644,85.75636548492348,98.48516783261836
50,1.5791779337450862,0.6426729458697139,86.45066421688568,98.63244324404641
51,1.5864543014516432,0.6795976102264359,84.91479180863901,98.61140373674614
52,1.5570658479506772,0.6018247726764675,87.86030014795729,98.56932514109613
53,1.5398710874530177,0.589530009007469,88.1548510029169,99.11634799853742
54,1.5285749814162652,0.6517997884559752,86.0509163077796,99.17946600036171
55,1.5336515568196774,0.5894138714200242,88.74395257960664,97.79086941607295
56,1.5376912501330178,0.5977788082855565,85.52493320804582,99.28466267006888
57,1.511629204576214,0.5947804963641384,89.12266087226057,98.82179722383653
58,1.5299083545493584,0.6514248196862508,85.2514216452931,97.98022339425788
59,1.5404864461161196,0.5629960374533189,87.31327738682647,98.92699399306451
60,1.5474414786634345,0.6368573343480434,87.46055265057846,98.80075791557789
61,1.5344940546589594,0.6693313762360614,85.1251853141889,98.35893165400573
62,1.5218458307596545,0.6309925145960446,86.49274323389402,98.14853824075337
63,1.4982320031461616,0.6165094742794025,87.7130245427044,97.91710564123564
64,1.5475707765047748,0.6445348455909425,89.22785744164433,98.23269572419517
65,1.4932859420465927,0.5831585191260783,89.45929053796358,98.14853824075337
66,1.4949810452138383,0.5818477721307596,90.42709986716604,98.50620731423585
67,1.492902964198341,0.60529472339838,90.97412285863939,98.94803332700594
68,1.505948633265992,0.590027946987429,89.69072326669787,98.63244284596314
69,1.4665845617031057,0.5634379869457448,88.51251971844545,99.28466267006888
70,1.4827218195423484,0.5826540063512519,90.02735252227879,98.80075784173987
71,1.461989719575892,0.5842009323059121,89.54344748607967,98.40101039572663
72,1.4927464611828327,0.6797851973424679,86.91352990389422,97.3911216747076
73,1.46596287501355,0.5144559192878182,89.29097525887356,99.36881998015183
74,1.4761758702807128,0.6077653053005996,88.57563768174556,98.8217971499985
75,1.4962645452469587,0.539430893974858,88.4704407921295,98.86387589171939
76,1.4573934096843004,0.5752113385624869,89.7959196932211,99.30570200401031
77,1.477733908376346,0.5706744219111614,87.43951339047507,98.92699396738172
78,1.4825346438835065,0.6295717425178834,87.48159194920606,98.94803332700594
79,1.4828726216219366,0.590185022946034,88.0286151758375,99.70544934889755
