epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.3144775728384652,2.3410806332842413,9.29938988471919,50.49442466544824
1,2.3148317423959575,2.3382201865926784,9.29938988471919,50.49442466544824
2,2.313913413633903,2.3339017791394907,9.29938988471919,50.49442466544824
3,2.3120180579523244,2.330951339943194,9.29938988471919,50.49442466544824
4,2.3044509136428437,2.330233865453398,9.29938988471919,51.14664446527572
5,2.2761407302071652,2.3321393231906162,9.29938988471919,50.052598708056664
6,2.251984398191174,2.331857839785399,9.29938988471919,50.74689710192898
7,2.2336410203327737,2.328602494477172,9.29938988471919,49.12686740546986
8,2.1964563137541213,2.325401802151273,9.29938988471919,49.23206414901505
9,2.146341194398701,2.3218645625131495,9.29938988471919,49.37933948660509
10,2.1096963171536722,2.3187177013202187,9.29938988471919,49.37933948660509
11,2.0834449445828795,2.3168155309804335,9.29938988471919,49.37933948660509
12,2.023386877030134,2.3152564827477384,9.29938988471919,49.37933948660509
13,1.9995205644518137,2.3145316116137176,9.29938988471919,49.37933948660509
14,1.9426727012420695,2.3144810678781824,9.29938988471919,49.37933948660509
15,1.9034428466111422,2.315218266752577,9.29938988471919,49.08478862682995
16,1.8937019087995093,2.3154323585104146,8.268462226236842,49.08478862682995
17,1.8556339101245005,2.316011762308016,10.498632454706598,49.08478862682995
18,1.854420485906303,2.31685580159899,10.498632454706598,49.08478862682995
19,1.8155198926106095,2.3173090515200925,10.498632454706598,49.08478862682995
20,1.7894566220541794,2.31849950031559,10.498632454706598,49.042709958947086
21,1.7394645021607478,2.3192617655954133,10.498632454706598,50.70481830021469
22,1.7678444891547163,2.3196426927729856,10.498632454706598,48.664001800325224
23,1.7664081311474245,2.3202627781138228,10.498632454706598,48.68504113426666
24,1.7393555262436469,2.320876699584473,10.498632454706598,48.68504113426666
25,1.7260229101714988,2.321257626762045,10.498632454706598,48.68504113426666
26,1.7200806587934494,2.3219660609088995,10.498632454706598,48.68504113426666
27,1.682961833352844,2.322205219072165,10.498632454706598,48.68504113426666
28,1.6841555833816528,2.322334249421418,10.498632454706598,48.68504113426666
29,1.71927926192681,2.322557792446876,10.498632454706598,48.68504113426666
30,1.6768470982400079,2.3226461412528927,10.498632454706598,48.68504113426666
31,1.6755217897395294,2.3226461412528927,10.498632454706598,48.68504113426666
32,1.6708349793528516,2.3227817463970126,13.065432413888935,48.68504113426666
33,1.6376906641138096,2.3228857103408376,7.342731034407083,48.68504113426666
34,1.6273091356270015,2.323210340837366,7.637281848033453,48.68504113426666
