epoch,train_loss,eval_loss,eval_top1,eval_top5
0,7.602296873980912,7.428360634747555,11.075865700923668,55.72297089975283
1,2.704721609177572,1.650442770288131,40.074015314352756,90.16653471827476
2,1.831439798059016,1.0836782150409727,68.53026672270511,97.39624625641362
3,1.5862592660993444,1.008932784723599,76.23579192155258,97.63415275249032
4,1.5145167643843145,1.056281222636631,74.20036966019826,97.35659524230392
5,1.4571469847906366,0.9559938943546789,78.0729576638222,96.32566757262651
6,1.3506542543211568,0.9254807692307693,78.70737465241584,95.91593975255705
7,1.3798293561711639,0.9275676133359767,84.2981756816867,98.33465500745136
8,1.3141305836099149,0.8374834658133425,81.87946087249587,98.34787224072046
9,1.3127402949419262,0.9703091957441184,77.31958711862627,95.32117354665016
10,1.3159857760267568,0.8962510119283638,78.35051520980605,98.1628337177435
11,1.2757039321889085,0.7559500484280003,84.60216748698691,98.6254296823371
12,1.2412186908377638,0.9564782388935699,74.7422679272903,96.7486120431221
13,1.244865643418653,0.9882448515563045,76.63230221693144,95.09648407813326
14,1.2286118658441068,0.9173626255617235,80.95426877188424,96.99973563532838
15,1.2196728270837116,0.846874328823024,82.6328312215621,97.91171026267672
16,1.2126583097643802,0.8698685938739096,76.13005544393742,98.2685698010825
17,1.2185093304310464,0.8856022083787668,79.15675439514435,96.55035683543412
18,1.190611459503105,0.9817268196124108,71.96669289399605,96.24636516727344
19,1.208485224617087,0.8703461621067935,80.78244737932174,96.85434840074015
20,1.1887042477242784,0.8970101518099062,76.68517046431023,96.78826274866785
21,1.1724903673901885,0.8693907029597872,78.97171511789998,94.95109687782991
22,1.1964661571523343,1.1724998399501056,57.427967276234114,95.42690983569845
23,1.1918237327668642,1.0951101659562517,66.1247684439433,95.28152242968582
24,1.1769683632179289,0.8872313614153781,75.44277005368302,97.18477395259606
25,1.2165729323879475,0.9104079413659794,79.11710269105141,96.08776080227075
26,1.179485585500187,0.8036870590883558,82.06449901833913,98.25535291066221
27,1.1741175025378754,0.7209277111419509,85.40840505387712,98.42717420037008
28,1.1530450141386865,0.9193097486906886,74.78191897568487,97.60771862880092
29,1.1881701391096149,0.8995202891636929,77.34602161944936,97.07903807496633
30,1.1828335491328463,0.9575658682758392,75.24451484599506,94.71319041603809
31,1.16801741966702,0.9712669136597938,77.04203015800636,96.37853544287161
32,1.177777099049909,0.9729467276508392,73.4469991835721,96.36531844959667
33,1.1522632839447324,0.8107438396279408,81.77372437773828,97.75310600052867
34,1.1353810365019292,0.9832680742796722,70.81681157343293,97.31694415962447
35,1.1546384180065528,0.9637966493812781,75.57494021785533,97.17155685646648
36,1.1299878279224629,0.8978783579500397,76.44726389966375,96.55035676686435
37,1.1293433915406788,0.9584064529019627,71.25297357719032,97.06582043027865
38,1.147325079363606,0.8942547767149088,77.75574981665252,97.01295259431843
39,1.147463679744018,0.9804298991788924,72.93153554587145,96.82791427705075
40,1.1305022958383664,0.948584681366475,71.14723777670159,98.01744627744597
41,1.1166162921203173,0.8409208599738964,78.29764739804693,97.17155706217576
42,1.118461179819348,0.852297180643669,75.0198253517645,98.65186360031721
43,1.1378991612458487,0.8717373699981826,70.9225481881876,98.7575995465167
44,1.1177314696329166,0.8991776016884747,76.77768977722603,96.72217819371174
45,1.119867289539709,0.8705935940804256,80.66349419985315,92.73063726775582
46,1.1186907960619736,1.054356945339347,69.23076908480638,94.73962447115773
47,1.0879605302741813,0.8811539184344436,77.26671972836951,97.8324079601783
48,1.109134716892931,0.8353849406473037,80.3595031831052,95.8498543747638
49,1.1071393896526378,0.8958222330987312,75.93180066481048,98.1099654703647
50,1.0854614544861583,0.7778533282117367,80.80888176014774,97.80597417933771
51,1.1252296999473435,0.8446603483098731,72.11208055159922,98.1892676357236
52,1.0876956390559889,0.8687821906803462,74.13428483096311,96.9072163738399
53,1.089800891893435,0.862988642652987,79.35500920855618,96.76182941353072
54,1.075324417666838,0.8668278394916402,80.41237082621296,96.35210135346709
55,1.1093416203230297,0.9993594132054586,74.62331443925777,96.33888456590145
56,1.0791350786005978,0.8319261849887656,81.16574184711163,97.15833962319738
57,1.0928723177324564,0.8506325972070777,78.65450674788586,95.42690976712869
58,1.094589463640206,0.9651672056734073,75.64102581850032,95.22865428516167
59,1.0893830088932162,1.0170591890323486,71.60983299559902,95.21543729188673
60,1.0695711152648237,0.8270525366359371,81.8926775743493,95.24187141557613
61,1.0638978405979997,0.8102244519065557,79.43431152819704,96.32566743548699
62,1.0861192388655045,0.8926236875908671,76.19614041031211,96.61644183609367
63,1.0795188236322644,0.933315985989955,74.83478739448807,95.4929948706429
64,1.0890590260175161,0.9297445500429553,78.78667684348841,94.73962436830307
65,1.0954167522247948,1.001129126189532,75.12556145224595,93.77478169928523
66,1.0691137124485057,0.9621350346120804,72.45572278614937,95.92915667726223
67,1.065519857707867,0.8316909503659463,80.2537667226325,95.98202471893174
68,1.0639357979977604,0.9035650339512292,77.27993629308344,97.1186887462272
69,1.101798130717088,0.8659158132393272,80.59740937918922,95.24187134700637
70,1.0855019576713065,0.9850079715173143,72.08564627060271,94.8982290418697
71,1.0609261619485242,0.8193123172333465,78.11260858364847,98.03066371642437
72,1.0619368228240995,0.926178793285752,76.07718732941255,95.86307150517825
73,1.057366976023581,0.9325602019932924,76.72482134128039,96.04810995958546
74,1.0850091320512958,0.8711043984808684,79.01136668056778,96.40496973798541
75,1.0829094138386448,1.0968294761308817,68.503832551874,95.94237356768252
76,1.0653628597190665,0.9519450837835381,71.35870996052205,97.819191069758
77,1.054878446814816,0.91203348037272,76.24900873483189,95.98202451322244
78,1.043886484867399,0.9217713547862146,77.41210650011185,95.78376937410424
79,1.054614301838169,0.8384057533290378,80.75601327277478,98.22891871840305
80,1.0388979599794326,0.8756001871034893,78.58842202150535,96.44462068352534
81,1.0691571635890094,0.820757283819059,79.73830268309288,97.19799098015588
82,1.055620970923978,0.8781870580557758,79.69865213838357,96.0877610765498
83,1.051430120580033,0.8662712143553397,79.2757067989175,94.79249278710628
84,1.0564728030659232,1.015602541385805,69.44224144005126,95.51942889147766
85,1.045938008313575,0.8166734300654243,80.88818336837733,97.43589733909306
86,1.0626272501067564,0.8637212581367301,78.46946880018903,97.1451228699166
87,1.064314849970573,0.9067896521031589,77.71609795827763,95.51942882290788
88,1.0267085082264154,0.852062333238336,76.75125544782735,96.37853547715649
89,1.0441633947059135,0.7295004481397039,81.06000482093837,97.62093579350027
90,1.0341263252044843,0.7576110178347211,83.63732473225686,97.77954005564831
91,1.013901040872512,0.805853153705723,78.95849851890118,97.23764185712604
92,1.049539879556167,0.825649583147469,80.38593695108896,96.27279932524772
93,1.024916009136916,0.7981565608065688,80.66349435413511,97.72667208254857
94,1.0205540913106732,0.9187029788899352,78.40338299282638,94.38276493275194
95,1.0290130125056105,0.9035793609982157,77.25350209326143,95.1361351950976
96,1.0460059819238712,0.9285786381922416,75.08591045956432,94.48850115323047
97,1.0347963664075528,0.7848178219171292,80.66349437127755,98.21570162227347
98,1.0464209006151137,0.901332144317506,78.57520473680891,96.10097789840033
99,1.0552834969565326,0.8797453502924266,80.06872804537356,96.72217798800246
100,1.0477627225300896,0.9391619374504362,79.73830264779963,95.33439040278556
101,1.0322071879779389,0.8408257335448057,79.2228390529551,96.9072163738399
102,1.0228929347509943,1.0167938805181074,70.69785901966343,94.09199046357548
103,1.038466426439664,0.8442819077534365,80.94105157290002,97.39624618784384
104,1.0217418597493362,0.7946277833192903,80.26698385304697,97.21120814485522
105,1.003695745330425,0.9707994776177967,74.31932364636995,96.28601607852848
106,1.0138964117218872,0.8829965573784034,78.35051507972517,94.3166798978075
107,1.0038246777083468,0.9693542528870935,75.9582340470893,92.14908796084043
108,1.0236083484298486,0.8001124608652194,82.75178419431303,96.55035662972483
109,1.0453391813199013,0.8860176282051282,77.14776620605211,96.6428760969226
110,1.0133818801129337,1.0021588020213785,75.07269377913892,92.66455193281867
111,1.0097335953574749,0.8363733132806305,77.61036155024061,95.61194798154173
112,1.032180439263905,0.8225844985998215,77.46497476463308,96.68252711103229
113,1.014720631205218,0.8188059012977466,80.55775811651412,96.84113123604081
114,1.020157184196293,0.9211506451559609,78.97171551217612,96.19349695417952
115,1.0097407227388788,0.9960949116524583,75.28416576582131,93.68226274636068
116,1.0137155989877584,0.8940295452104811,77.7293153072582,96.00845894547578
117,1.0170432729411212,0.9925991767239956,73.60560400284947,94.17129256036462
118,1.01433485380579,0.814835437731298,81.28469430659771,96.88078231872026
119,1.0039357310598078,1.0032739238451627,70.55247113366244,95.05683313259334
120,1.0142824045157175,0.7401267285388581,83.20116261808197,97.35659531087369
121,0.999381415250069,0.7362354509483214,81.40364750320875,97.21120780200641
122,1.0295429967801064,0.8471049813722574,77.68966377030407,96.49748872519484
123,1.0077817709006989,0.8758358734800423,76.60586818903803,96.47105439579616
124,1.0313296408429473,0.8541355601952815,78.57520516637832,97.29050996736531
125,0.9947108458525867,0.8433829178231562,79.13031938004802,96.24636513298856
126,1.0029124103298257,0.9028919854241012,75.86571491845474,95.55908000844198
127,0.995270720027414,1.051252816361849,72.05921173549474,92.7042028783586
128,0.9986180297304147,0.9167314610593444,74.25323811479892,96.02167569875654
129,0.9934537567816917,0.846235742652161,79.55326431767512,93.1007133623043
130,1.0054018770744655,0.738531586104778,83.18794565808354,96.53713973930454
131,1.002329002003377,0.7596463620142744,80.46523929745187,97.07903773211753
132,1.0171138405369506,0.7354060956292955,82.52709503864568,97.4094633525432
133,1.0156681343966873,0.8011619493251058,77.02881351942868,96.85434836645527
134,1.007443633750888,0.7804731771865914,82.44779221758841,96.3256672297777
135,0.9852156094695687,0.7927616531811723,80.24054984935465,97.84562512487764
136,0.9993381491636971,0.775600948631212,80.83531604669032,96.59000771240429
137,0.9946320091343959,0.8959359459671556,77.91435379595029,96.5371398078743
138,0.995229359353062,0.9021749231760507,76.01110217875663,97.09225475967735
139,0.9850976824330079,0.9274640971946868,75.04625935545681,95.04361634502769
140,0.991217012224645,0.8310943127560798,78.23156214025076,96.9600846212187
141,0.9885260329349806,0.8912376425992928,78.95849805605528,94.54136936632439
142,0.991615865419918,0.9028485525294079,77.2402856003945,93.57652645731237
143,0.9996009184995713,0.8939886292294476,79.54004730297213,95.08326739342226
144,1.0121067476186512,0.9552899975011565,74.30610628352416,94.73962443687283
145,0.9976635932492005,1.0351796121216628,72.95796970384573,93.47079016826407
146,1.0047880320772797,0.9922466152028813,70.48638644156682,95.49299497349755
147,0.9828751986637873,1.0232196256278085,66.75918570253037,96.44462054638582
148,1.012421809378944,0.7833851172184774,81.85302666309427,97.19799084301636
149,0.9872880737273702,0.8362541148311525,80.06872821679798,94.39598182317224
150,0.9935272734087727,0.8986312378155564,78.4562517116223,95.88950562886765
