,loss,accuracy,val_loss,val_accuracy
0,1.6960357427597046,0.4327165186405182,1.7943793535232544,0.48881152272224426
1,0.3089759945869446,0.9055514335632324,1.5096451044082642,0.5917453765869141
2,0.10837392508983612,0.9703922867774963,1.2570675611495972,0.6817503571510315
3,0.09896429628133774,0.9743893146514893,1.651727557182312,0.6166086792945862
4,0.06101444736123085,0.9825314879417419,1.6314369440078735,0.6603679656982422
5,0.04670081287622452,0.9853441715240479,1.5000849962234497,0.6842367053031921
6,0.05559476837515831,0.9837157726287842,2.008934259414673,0.6419691443443298
7,0.06142990663647652,0.9837157726287842,1.557012677192688,0.7165589332580566
8,0.02737467922270298,0.9906736016273499,1.7475132942199707,0.6762804388999939
9,0.042887069284915924,0.9881569147109985,1.4679927825927734,0.6598706841468811
10,0.04281214624643326,0.9880088567733765,1.5730575323104858,0.7225261330604553
11,0.02101893350481987,0.9954107999801636,1.3665138483047485,0.7483838796615601
12,0.02844904735684395,0.9920059442520142,1.4055830240249634,0.7409248948097229
13,0.027255002409219742,0.9924500584602356,1.5328338146209717,0.6911984086036682
14,0.02365158125758171,0.992894172668457,1.5087511539459229,0.7458975911140442
15,0.024238888174295425,0.9936343431472778,1.2871109247207642,0.7225261330604553
16,0.01871863752603531,0.9948186278343201,1.2704044580459595,0.7543510794639587
17,0.026795629411935806,0.9924500584602356,1.6435621976852417,0.7016409635543823
18,0.01993595063686371,0.9957068562507629,1.7929167747497559,0.710591733455658
19,0.024051224812865257,0.9925980567932129,2.3859589099884033,0.6902039051055908
20,0.038439150899648666,0.9902294874191284,1.1354424953460693,0.7508702278137207
21,0.027176273986697197,0.9915618300437927,1.1026660203933716,0.738438606262207
22,0.021872634068131447,0.9940784573554993,1.4434099197387695,0.7215315699577332
23,0.0255234744399786,0.9937824010848999,1.1213451623916626,0.7707608342170715
24,0.011480852961540222,0.9967431426048279,1.33098304271698,0.7702635526657104
25,0.03011971339583397,0.992894172668457,1.3041963577270508,0.7245151400566101
26,0.01785646565258503,0.9951147437095642,1.1150999069213867,0.7831924557685852
27,0.016580864787101746,0.9960029721260071,1.0959522724151611,0.778717041015625
28,0.0294475220143795,0.992746114730835,1.239863395690918,0.7090999484062195
29,0.017723532393574715,0.995854914188385,1.4763134717941284,0.731476902961731
30,0.023168349638581276,0.9925980567932129,0.9835131764411926,0.7742416858673096
31,0.02038980834186077,0.9949666857719421,1.0208879709243774,0.7553455829620361
32,0.0161898173391819,0.9949666857719421,1.553947925567627,0.7081054449081421
33,0.014244457706809044,0.99689120054245,1.2931288480758667,0.7931377291679382
34,0.010164141654968262,0.997039258480072,1.4303569793701172,0.731476902961731
35,0.011286813765764236,0.9971872568130493,1.1755285263061523,0.7876678109169006
36,0.009512005373835564,0.9973353147506714,1.014173984527588,0.7906514406204224
37,0.03463717922568321,0.9908215999603271,1.208275318145752,0.7573346495628357
38,0.011737609282135963,0.9960029721260071,1.1388911008834839,0.7692690491676331
39,0.01523236557841301,0.9962990283966064,1.0678640604019165,0.8005967140197754
40,0.01886536180973053,0.9960029721260071,1.5810978412628174,0.7389358282089233
41,0.01264694333076477,0.99689120054245,1.2069451808929443,0.7856787443161011
42,0.022062689065933228,0.9937824010848999,1.5109243392944336,0.7026355266571045
43,0.01799965649843216,0.9939303994178772,1.455659031867981,0.7573346495628357
44,0.019851326942443848,0.9948186278343201,1.0572929382324219,0.7618100643157959
45,0.03426997736096382,0.9909696578979492,0.8853404521942139,0.8115365505218506
46,0.020904848352074623,0.9937824010848999,1.1818045377731323,0.7468920946121216
47,0.011887983419001102,0.9967431426048279,0.9601438045501709,0.7916459441184998
48,0.012001271359622478,0.9964470863342285,1.3352164030075073,0.7652909159660339
49,0.012983723543584347,0.9967431426048279,1.3580876588821411,0.7782198190689087
50,0.023213820531964302,0.9939303994178772,1.0091073513031006,0.8219791054725647
51,0.009626260958611965,0.9974833726882935,1.2210948467254639,0.816011905670166
52,0.015347576700150967,0.9954107999801636,1.1843737363815308,0.8219791054725647
53,0.015815263614058495,0.9954107999801636,0.8823977112770081,0.7896568775177002
54,0.006103560794144869,0.9982235431671143,1.062957763671875,0.7976131439208984
55,0.01989201083779335,0.9954107999801636,0.9796993732452393,0.8165091872215271
56,0.014773285947740078,0.9955588579177856,1.592775821685791,0.7498756647109985
57,0.02509642019867897,0.9934862852096558,0.9650235176086426,0.775236189365387
58,0.013832667842507362,0.995854914188385,1.7210276126861572,0.7071108818054199
59,0.030920669436454773,0.99170982837677,1.3053739070892334,0.7354549765586853
60,0.02124645560979843,0.9936343431472778,0.7379342913627625,0.7971158623695374
61,0.01123024895787239,0.9976313710212708,0.9306219220161438,0.8050721287727356
62,0.007255844306200743,0.9977794289588928,0.6739460825920105,0.8269517421722412
63,0.0036419201642274857,0.9986676573753357,0.9767204523086548,0.8070611357688904
64,0.004376073833554983,0.9986676573753357,0.9503119587898254,0.7991049289703369
65,0.01239489484578371,0.9967431426048279,1.0243784189224243,0.7921432256698608
66,0.008544047363102436,0.9977794289588928,0.6739619374275208,0.8354052901268005
67,0.010606706142425537,0.9974833726882935,0.8533177971839905,0.8005967140197754
68,0.012349882163107395,0.9965951442718506,1.0024797916412354,0.7936350107192993
69,0.018008271232247353,0.995854914188385,1.2625861167907715,0.7404276728630066
70,0.019886435940861702,0.9948186278343201,1.1268277168273926,0.7637991309165955
71,0.014712722972035408,0.9962990283966064,1.051893711090088,0.7329686880111694
72,0.012336943298578262,0.9961509704589844,1.3612709045410156,0.7404276728630066
73,0.013458761386573315,0.9957068562507629,1.0483022928237915,0.775236189365387
74,0.0190056674182415,0.9948186278343201,0.7488933801651001,0.8269517421722412
75,0.00919346697628498,0.9979274868965149,1.2571054697036743,0.8045748472213745
76,0.010939032770693302,0.9961509704589844,1.1268361806869507,0.7633018493652344
77,0.011896353214979172,0.9974833726882935,1.3454562425613403,0.7329686880111694
78,0.012857151217758656,0.9973353147506714,1.284331202507019,0.7304823398590088
79,0.013255677185952663,0.9961509704589844,1.7651909589767456,0.711089015007019
80,0.007339038886129856,0.9976313710212708,1.4376276731491089,0.737941324710846
81,0.006364305038005114,0.9979274868965149,2.2330784797668457,0.666832447052002
82,0.01153750903904438,0.9967431426048279,1.2015390396118164,0.7742416858673096
83,0.022017627954483032,0.9942265152931213,1.0396695137023926,0.8254599571228027
84,0.00992662739008665,0.997039258480072,1.0204838514328003,0.8075584173202515
85,0.0032037287019193172,0.9988157153129578,0.9941570162773132,0.8155146837234497
86,0.004142214544117451,0.9983716011047363,1.179395079612732,0.806066632270813
87,0.03179148584604263,0.9924500584602356,0.7523826360702515,0.833416223526001
88,0.019644010812044144,0.9962990283966064,0.8899903297424316,0.7991049289703369
89,0.0071014766581356525,0.9983716011047363,0.8673329949378967,0.8120338320732117
90,0.006876676343381405,0.9979274868965149,0.973196268081665,0.8045748472213745
91,0.01722402125597,0.9961509704589844,1.3272274732589722,0.775733470916748
92,0.008110761642456055,0.9977794289588928,1.4560531377792358,0.7841869592666626
93,0.011864044703543186,0.99689120054245,0.9534056782722473,0.8015912771224976
94,0.007068732287734747,0.9974833726882935,1.0205055475234985,0.8080556988716125
95,0.011626746505498886,0.9967431426048279,1.0140165090560913,0.7861760258674622
