epoch,train_loss,eval_loss,eval_top1,eval_top5
0,7.691514224245928,8.553875512833999,10.751104565537556,51.88302124652666
1,2.8874162115912507,8.47142758520934,10.856301283399958,52.00925730796154
2,1.9968915465085402,8.301567759835892,10.9194193141174,52.493162210128595
3,1.7566039324670597,8.081624434567642,10.877340626972439,53.14538186087549
4,1.6548211889854376,7.8508524221544285,10.856301283399958,53.29265726588285
5,1.6104484267424846,7.616543170103093,10.877340626972439,53.650326106615026
6,1.5345526348421539,7.378752564169998,10.94045865768988,53.73448348090495
7,1.504547378939131,7.115997462129181,11.171891436987165,54.05007363449216
8,1.4902538307335065,6.844302282768778,11.361245529139492,54.36566378807936
9,1.3934708159902822,6.5888189038502,11.487481590574374,54.597096567376646
10,1.4036371425010157,6.356181293393646,11.803071744161581,54.80749000310146
11,1.4085853447516758,6.111587418472544,12.09762255417631,54.80749000310146
12,1.3996426193178564,5.8873474647591,12.476330738480959,54.95476541452952
13,1.386781502245129,5.658761571638965,12.644645487060803,55.10204081953688
14,1.383434854555821,5.432677387965495,12.83399957921313,55.29139490446592
15,1.3438746326643487,5.23317592178624,12.960235640648012,55.67010308877057
16,1.374961579191512,5.03166092467915,13.065432358510414,55.85945717369961
17,1.3567106594210085,4.823616334420366,13.27582579423522,55.83841783012713
18,1.3783330478961917,4.623417118135914,13.402061855670103,56.38544077585302
19,1.3349144469568694,4.408513373132759,13.63349463496739,56.67999158586775
20,1.2878458940464517,4.211259664948454,13.801809383547234,56.95350305230999
21,1.3270573302887487,4.027470314801178,14.09636019356196,57.311171893042165
22,1.3297710520201835,3.84005167788765,14.369871660004208,57.54260467876014
23,1.335075490500616,3.6738597662002945,14.664422470018936,58.026509587347896
24,1.3092229729113372,3.5198320468651376,15.23248474647591,58.405217771652545
25,1.3261722846739534,3.346705370292447,15.821586366505365,58.95224070453704
26,1.338761094039765,3.197155908110667,16.557963391542184,60.08836523658372
27,1.3002861163754393,3.0588255115190406,17.21018304228908,60.74058488733062
28,1.323799700408742,2.935519753971176,17.925520723352125,61.49800125593992
29,1.2878947985776956,2.8148291210814222,18.89333052768623,62.78140121386123
30,1.2971947381029958,2.6962991301546393,19.96633704988274,64.27519461392805
31,1.304750031967094,2.591654695061014,21.375973069238935,65.87418472543656
32,1.2878224067929862,2.4862553913317904,22.659373027160246,67.57837155480749
33,1.275011248346688,2.378736538107511,24.300441825813728,70.35556490637492
34,1.28829532408196,2.2740941576372817,27.119713863723533,72.96444350936251
35,1.2769977882288504,2.175666602014517,29.434041655893804,75.82579423521986
36,1.276147913241732,2.08237457756943,31.495897325595603,78.28739743320008
37,1.262272201154543,1.9900697996660004,33.05280874995916,80.95939406690512
38,1.2761143208413883,1.899030258849674,34.88323163996238,82.93709236271829
39,1.2538416096265765,1.8096054465600673,37.05028402792788,85.06206606353882
40,1.2702321094879205,1.715936809646539,39.78539869877105,86.5979381443299
41,1.2663998895365258,1.619501827792973,44.308857566854364,88.34420366084578
42,1.2919138615977936,1.5265405977146014,49.50557542925706,89.64864296233958
43,1.23082558227622,1.4328777137465811,53.81864085439228,91.07931832526825
44,1.2275036515101143,1.3422330715469177,56.70103092301953,92.65726909320429
45,1.2347782947446988,1.252438016121397,59.541342305304404,93.98274773827056
46,1.251161178385002,1.1681035332947611,62.76036187189392,94.80328213759731
47,1.2355433670075044,1.0878063854407742,65.57963391060632,95.68693456764149
48,1.2268516211837963,1.0101303206527457,67.95707973429661,96.17083946980854
49,1.2506362033495004,0.937849491439617,70.37660424513187,96.78098043341048
50,1.2279018299735112,0.8702501216337051,72.90132547382954,97.37008205343993
51,1.2536592824735504,0.8087846245134652,75.61540079467953,98.00126236061435
52,1.2126144740892493,0.7530535812907637,77.84557121978317,98.4851672627814
53,1.2274031440416973,0.7015036966784136,80.18093835632851,98.67452135493373
54,1.2191196425237518,0.6546946500894172,81.84304649213377,98.80075741636861
55,1.2247140411881432,0.6126533570902588,83.39995791649733,98.96907216494846
56,1.24735359588395,0.575822383560383,84.89375131014344,99.01115085209341
57,1.1991703555635784,0.5427263044393015,86.34546601664461,99.07426888281086
58,1.2092563946177994,0.51375405993583,87.33431516455119,99.20050494424574
59,1.2119329856789631,0.48793371045260886,88.0917315331605,99.28466231853567
60,1.1884235817453135,0.46400813466494845,88.57563642890685,99.32674100568062
61,1.2174345375835032,0.4419939750223543,88.97538395678397,99.47401641068798
62,1.2121677320936453,0.4213084375986219,89.22785608687703,99.51609509783295
63,1.2114001469335693,0.40160110637360613,89.54344624046423,99.53713444140543
64,1.198638486257498,0.38522442240427096,89.62760361475416,99.57921312855039
65,1.2010558908400328,0.37115980614217337,89.77487901976153,99.62129181569534
66,1.213842384841131,0.35926661861587417,89.81695770690648,99.64233115926783
67,1.206087343070818,0.34760909639306753,90.09046917334874,99.66337050284031
68,1.1855743300655615,0.3376413991820955,90.2377445783561,99.68440984641279
69,1.180694994935091,0.32903540362665684,90.40605932693593,99.66337050284031
70,1.1989438527304193,0.3216909468362087,90.51125604479834,99.70544918998527
71,1.1939534102229103,0.3145316116137177,90.82684619838555,99.68440984641279
72,1.1916835076998973,0.30868394796707344,90.8689248855305,99.68440984641279
73,1.1745895194834557,0.30358560547285923,90.93204291624795,99.70544918998527
74,1.177115677923396,0.2986300593046497,91.01620029053787,99.66337050284031
75,1.1779444515705109,0.2944006170444982,91.12139700840028,99.66337050284031
76,1.164547412507776,0.29088371817799286,91.2055543826902,99.68440984641279
77,1.1740482466808264,0.28700541105617505,91.31075110055261,99.72648853355776
78,1.1619553347860558,0.2841796875,91.39490847484252,99.72648853355776
79,1.158826734924662,0.2817891331790448,91.50010519270492,99.74752787713024
80,1.1408469538757766,0.2797209492688828,91.54218387984989,99.81064590784767
81,1.1671060453290525,0.27799938032558386,91.58426256699485,99.83168525142015
82,1.184748028067575,0.2766250427361666,91.6263412541398,99.83168525142015
83,1.1400444818579631,0.275652178558279,91.60530191056733,99.83168525142015
84,1.142094358153965,0.2747602665421839,91.64738059771229,99.83168525142015
85,1.1321229539487674,0.2741223059778035,91.60530191056733,99.83168525142015
86,1.1442760041226512,0.27327456836471703,91.64738059771229,99.83168525142015
87,1.1709710661915764,0.27271365617767723,91.7525773155747,99.83168525142015
88,1.1547888582167418,0.2720228917920261,91.71049862842973,99.85272459499264
89,1.1505343413007432,0.27195570560698507,91.7525773155747,99.85272459499264
90,1.1469727011694424,0.27185626183463074,91.7315379792255,99.85272459499264
91,1.1280542264382045,0.27142684554491897,91.68945929208054,99.85272459499264
92,1.1357074474942856,0.27173216258152744,91.7315379792255,99.85272459499264
93,1.1634215466354205,0.272659619582369,91.66841994850806,99.85272459499264
94,1.145111024595689,0.273699053558279,91.60530191779061,99.85272459499264
95,1.1470234763363134,0.2752722786924048,91.6263412613631,99.87376393856512
96,1.146859515188397,0.2765816901825163,91.6263412613631,99.87376393856512
97,1.1488337868797607,0.27762667164159477,91.60530191779061,99.87376393856512
98,1.1533243036356524,0.278757330896276,91.58426257421813,99.87376393856512
99,1.1343764267537906,0.27990278343940667,91.5211445435007,99.87376393856512
100,1.141706762322481,0.2804583536056175,91.47906584993503,99.87376393856512
101,1.147077819575434,0.2810626183463076,91.54218388065247,99.87376393856512
102,1.1223660256119743,0.28174064406690513,91.50010519350751,99.85272459499264
103,1.1309354460757712,0.2821392410056806,91.54218388065247,99.85272459499264
104,1.1372622756854347,0.28213328259783294,91.54218388065247,99.85272459499264
105,1.1498487812021505,0.2823681260519672,91.6263412549424,99.85272459499264
106,1.136627615146015,0.28275953180885754,91.66841994208735,99.85272459499264
107,1.1264663077350976,0.28308087490795286,91.7315379728048,99.85272459499264
108,1.1324068482803262,0.2833459213260046,91.75257731637728,99.83168525142015
109,1.122687672359356,0.2834603638491479,91.81569534709472,99.78960656427519
110,1.1397365467703862,0.2838671792815064,91.89985272138465,99.78960656427519
111,1.1129734593888987,0.2845073999316221,91.92089206495713,99.78960656427519
112,1.1478968366332676,0.2849814015490217,92.02608878281953,99.78960656427519
113,1.129917738230332,0.2849746212918157,91.98401009567456,99.78960656427519
114,1.1210826490668282,0.2854636216600042,92.04712812639201,99.76856722070272
115,1.117901493889698,0.28589098332632024,92.04712812639201,99.76856722070272
116,1.1122954524513604,0.28586694423258996,92.11024615710944,99.76856722070272
117,1.101175609274187,0.2858591366636861,92.13128550068193,99.76856722070272
118,1.1526572123385859,0.2862061625552283,92.0681674699645,99.76856722070272
119,1.1270673281472663,0.2862743760519672,92.08920681353698,99.74752787713024
120,1.1138976119134738,0.2864588812329055,92.17336418782689,99.74752787713024
121,1.1252693510141925,0.28691356939038504,92.21544287497186,99.74752787713024
122,1.096427546247192,0.2873848999973701,92.23648221854434,99.74752787713024
123,1.10661689505197,0.2877808259257311,92.29960024926177,99.74752787713024
124,1.1241057448197103,0.28813812493425206,92.29960024926177,99.74752787713024
125,1.0943950792585595,0.2884685083762887,92.34167893640674,99.74752787713024
126,1.1126701548911524,0.2888284783952241,92.3837576299724,99.74752787713024
127,1.1265208922002627,0.28926672956553756,92.40479697354488,99.76856722070272
128,1.1145775087069774,0.28970046056438037,92.46791500426231,99.78960656427519
129,1.09866964838643,0.2901943920287187,92.46791500426231,99.78960656427519
130,1.0836562252994897,0.2911043847306964,92.46791500426231,99.78960656427519
131,1.1028352293415347,0.2918300777140753,92.46791500426231,99.78960656427519
132,1.127451125478399,0.292411330672733,92.48895434783479,99.76856722070272
133,1.0985073386759,0.29282430997527875,92.48895434783479,99.76856722070272
134,1.1019272132628206,0.2932629720702714,92.48895434783479,99.76856722070272
135,1.1287861023692116,0.29394264148958554,92.57311172212472,99.76856722070272
136,1.0785539774359136,0.2946414189064801,92.57311172212472,99.76856722070272
137,1.1010376733282339,0.2951445961760993,92.55207237855224,99.76856722070272
138,1.1115502101787622,0.2957965281795708,92.5941510656972,99.76856722070272
139,1.1079242376313694,0.29636730255891014,92.57311172212472,99.74752787713024
140,1.096940943080446,0.2966350199873764,92.57311172212472,99.74752787713024
141,1.0983113700496978,0.2967280944272039,92.57311172212472,99.72648853355776
142,1.085466038921605,0.2967819255601725,92.57311172212472,99.70544918998527
143,1.0757600529038387,0.2971390191063539,92.5941510656972,99.72648853355776
144,1.0704457854879075,0.2974223516726278,92.63622975284215,99.72648853355776
145,1.0890958641750226,0.297869437723543,92.65726909641464,99.72648853355776
146,1.0835664157850156,0.2983578217047128,92.63622975284215,99.68440984641279
147,1.0926426957914794,0.29906132475541763,92.63622975284215,99.68440984641279
