,loss,accuracy,val_loss,val_accuracy
0,0.2770754098892212,0.9129738211631775,0.7502371072769165,0.7502647042274475
1,0.015753837302327156,0.9957453608512878,1.2547451257705688,0.7284277677536011
2,0.0244374368339777,0.992651104927063,0.89395672082901,0.7996294498443604
3,0.01766277849674225,0.995690107345581,1.4261584281921387,0.6999735236167908
4,0.009522315114736557,0.9973477721214294,0.8344391584396362,0.820142924785614
5,0.004120634403079748,0.9988396763801575,0.5567950010299683,0.8561407923698425
6,0.006334785372018814,0.9984528422355652,1.3372048139572144,0.7461619973182678
7,0.007979068905115128,0.9978450536727905,1.2111282348632812,0.7535732984542847
8,0.013335762545466423,0.9965189695358276,0.9987215399742126,0.7946003079414368
9,0.016065802425146103,0.9961321949958801,0.6595152616500854,0.8603758811950684
10,0.00446618115529418,0.9986739158630371,1.0855258703231812,0.7869243025779724
11,0.004605365451425314,0.998950183391571,0.6418381333351135,0.8623610138893127
12,0.012286195531487465,0.9972925186157227,0.904617965221405,0.8014822602272034
13,0.0067960056476294994,0.9980660676956177,1.081493616104126,0.7848067879676819
14,0.004421347752213478,0.9991159439086914,1.235040545463562,0.7621757388114929
15,0.005551998969167471,0.9983423352241516,1.5414257049560547,0.7552937865257263
16,0.0014836961636319757,0.9998342394828796,1.4671504497528076,0.7280306816101074
17,0.019382262602448463,0.9945850372314453,1.6829975843429565,0.6938856244087219
18,0.008874984458088875,0.9975135326385498,0.7802347540855408,0.808893620967865
19,0.005544230341911316,0.9983975887298584,0.9465795755386353,0.7947326898574829
20,0.008445808663964272,0.9978450536727905,1.1225261688232422,0.7901005744934082
21,0.006889921613037586,0.998231828212738,1.0684494972229004,0.7754102945327759
22,0.004518469329923391,0.9991159439086914,1.1401557922363281,0.7829539179801941
23,0.0003122640773653984,0.9998894929885864,1.1005135774612427,0.7992324233055115
24,0.01130424253642559,0.9970715045928955,1.3115302324295044,0.7558231949806213
25,0.0034144700039178133,0.998950183391571,0.7699640989303589,0.825304388999939
26,0.005184798967093229,0.9983423352241516,1.554682970046997,0.7050026655197144
27,0.008977524936199188,0.9976240396499634,0.8706533312797546,0.7934092283248901
28,0.002989005297422409,0.9991711974143982,0.9261285662651062,0.8172313570976257
29,0.009650974534451962,0.997458279132843,1.1644617319107056,0.7005029320716858
30,0.0026886393316090107,0.9990606904029846,1.0770323276519775,0.7775278091430664
31,0.003008045256137848,0.999226450920105,1.4460965394973755,0.7253838181495667
32,0.002604292007163167,0.9996132254600525,0.6241475343704224,0.8335098028182983
33,0.00158488261513412,0.9995579719543457,1.2558562755584717,0.7736898064613342
34,0.0010088772978633642,0.9997237324714661,1.3562684059143066,0.7544997334480286
35,0.011295327916741371,0.9970162510871887,0.9989683032035828,0.80373215675354
36,0.0042932117357850075,0.998950183391571,1.913866400718689,0.6896505951881409
37,0.010408615693449974,0.9970715045928955,1.0595780611038208,0.7378242611885071
38,0.002729790983721614,0.9993922114372253,1.1209206581115723,0.7544997334480286
39,0.0065713548101484776,0.998231828212738,1.0258039236068726,0.7661461234092712
40,0.0048494404181838036,0.998950183391571,1.0151954889297485,0.7981736660003662
41,0.0028724027797579765,0.9994474649429321,1.1691694259643555,0.8127316236495972
42,0.0033400622196495533,0.9988396763801575,1.6290576457977295,0.7097670435905457
43,0.003775391960516572,0.9993369579315186,1.3139656782150269,0.740603506565094
44,0.0010441438062116504,0.9996684789657593,1.9870446920394897,0.6560349464416504
45,0.0007786602363921702,0.9997789859771729,1.4754314422607422,0.7558231949806213
46,0.0020774526055902243,0.9995579719543457,1.7911744117736816,0.7343832850456238
47,0.010639454238116741,0.9973477721214294,1.0300266742706299,0.8070407509803772
48,0.0018526482162997127,0.9993922114372253,0.9760881662368774,0.807834804058075
49,0.007383996155112982,0.998231828212738,0.8998364806175232,0.7816305160522461
50,0.004964680410921574,0.9983975887298584,0.967889130115509,0.8045262098312378
51,0.002351586939767003,0.9993369579315186,1.446332335472107,0.778718888759613
52,0.000779410358518362,0.9998894929885864,0.9825786352157593,0.8014822602272034
53,0.0006719424854964018,0.9997789859771729,1.0853914022445679,0.7841450572013855
54,0.008413577452301979,0.9979555606842041,1.0437095165252686,0.7631021738052368
55,0.0014137037796899676,0.9997237324714661,0.9000334739685059,0.8055849671363831
56,0.0005618972354568541,0.9999447464942932,1.0525535345077515,0.8118051886558533
57,0.002908941125497222,0.9993369579315186,0.7971673011779785,0.8139227032661438
58,0.005597540643066168,0.9987291693687439,0.8632805347442627,0.8230545520782471
59,0.002898542210459709,0.9993369579315186,0.9793923497200012,0.821995735168457
60,0.003220662008970976,0.9993922114372253,0.9791728258132935,0.7636315226554871
61,0.0031482151243835688,0.9995027184486389,1.1314562559127808,0.7679989337921143
62,0.00017476158973295242,0.9999447464942932,0.8086391091346741,0.8272895812988281
63,0.007662072312086821,0.9979003071784973,0.6583033800125122,0.8489941954612732
64,0.00276527414098382,0.9994474649429321,0.7433236241340637,0.8365537524223328
